Symbol,National Common Name,Family,Author
4498,2,14,1756
4499,1843,21,36
4500,3426,18,1754
4501,3427,18,42
4502,3427,18,1757
4503,3427,18,312
4503,2,18,122
4503,2,18,1754
4503,2,18,198
4503,2,18,1754
4503,2,18,1754
4504,3428,14,1282
4504,2,14,1142
4504,2,14,192
4505,3429,21,36
4506,3429,21,1758
4506,2,21,224
4506,2,21,834
4506,2,21,834
4507,3430,21,1759
4507,2,21,1640
4508,3431,14,42
4509,3432,21,25
4510,3432,21,1492
4510,2,21,224
4510,2,21,1760
4510,2,21,47
4511,3433,14,318
4512,3434,14,94
4512,2,14,79
4512,2,14,79
4512,2,14,79
4512,2,14,406
4512,2,14,5
4512,2,14,599
4512,2,14,5
4512,2,14,5
4512,2,14,79
4513,3435,18,303
4514,3436,18,1761
4514,2,18,61
4514,2,18,85
4514,2,18,1520
4514,2,18,314
4514,2,18,1520
4514,2,18,1754
4514,2,18,1754
4514,2,18,1754
4514,2,18,1754
4514,2,18,1754
4515,3437,18,1761
4515,2,18,73
4515,2,18,73
4515,2,18,1520
4515,2,18,1754
4515,2,18,6
4516,3438,21,36
4516,2,21,1762
4516,2,21,1763
4516,2,21,1123
4517,3439,26,225
4517,2,26,1764
4517,2,26,225
4517,2,26,970
4517,2,26,970
4518,2634,18,187
4519,3440,14,36
4519,2,14,68
4520,3441,14,36
4521,3442,18,71
4521,2,18,14
4521,2,18,42
4522,3443,18,73
4522,2,18,25
4522,2,18,42
4523,3444,18,303
4523,2,18,216
4524,3445,26,36
4525,3446,18,42
4526,3447,14,809
4527,3447,14,122
4527,2,14,6
4527,2,14,47
4527,2,14,42
4527,2,14,79
4527,2,14,63
4527,2,14,219
4527,2,14,81
4527,2,14,1262
4527,2,14,1262
4528,3448,82,36
4528,2,82,28
4528,2,82,74
4528,2,82,1738
4528,2,82,1765
4528,2,82,1766
4528,2,82,349
4528,2,82,1765
4528,2,82,74
4529,3449,82,229
4529,2,82,36
4529,2,82,281
4529,2,82,42
4530,3450,82,36
4531,3450,82,67
4531,2,82,85
4531,2,82,85
4531,2,82,42
4531,2,82,23
4531,2,82,408
4531,2,82,408
4531,2,82,111
4531,2,82,5
4532,3451,14,36
4533,3452,14,1540
4533,2,14,868
4533,2,14,1767
4534,3453,14,1540
4534,2,14,38
4534,2,14,139
4534,2,14,18
4535,3454,14,36
4536,3455,136,185
4536,2,136,74
4536,2,136,804
4536,2,136,1768
4536,2,136,23
4536,2,136,466
4537,3456,82,36
4538,3456,82,1769
4539,3457,8,36
4540,3458,14,43
4540,2,14,280
4541,3459,82,121
4541,2,82,6
4541,2,82,636
4542,3460,8,36
4543,3460,8,65
4543,2,8,14
4543,2,8,94
4543,2,8,1770
4543,2,8,94
4543,2,8,1770
4543,2,8,450
4543,2,8,450
4543,2,8,14
4543,2,8,1686
4543,2,8,1686
4543,2,8,1686
4544,3461,82,43
4544,2,82,636
4544,2,82,636
4545,3462,14,36
4546,3463,14,1540
4546,2,14,6
4546,2,14,1540
4546,2,14,1540
4546,2,14,1771
4546,2,14,255
4546,2,14,5
4546,2,14,233
4546,2,14,94
4546,2,14,1099
4546,2,14,1760
4546,2,14,62
4546,2,14,139
4546,2,14,486
4546,2,14,47
4546,2,14,247
4547,3464,14,82
4548,3465,8,36
4549,3465,8,102
4549,2,8,4
4549,2,8,38
4550,3465,8,1772
4550,2,8,486
4551,3466,82,36
4551,2,82,1340
4551,2,82,85
4551,2,82,79
4551,2,82,1773
4551,2,82,1774
4551,2,82,36
4552,3467,82,36
4553,3468,8,25
4553,2,8,1775
4554,3469,14,25
4554,2,14,38
4554,2,14,486
4555,3470,82,36
4555,2,82,74
4555,2,82,1776
4555,2,82,636
4555,2,82,375
4556,3471,14,36
4556,2,14,486
4557,3472,14,14
4558,3473,82,36
4559,3474,82,14
4560,3474,82,1777
4560,2,82,74
4561,3472,14,1396
4561,2,14,6
4561,2,14,94
4561,2,14,65
4561,2,14,94
4561,2,14,94
4561,2,14,94
4562,3475,136,36
4563,3476,14,60
4564,3476,14,888
4564,2,14,38
4564,2,14,255
4565,3477,82,1778
4566,3478,82,43
4566,2,82,636
4566,2,82,62
4566,2,82,122
4566,2,82,636
4567,3479,82,71
4567,2,82,1641
4567,2,82,18
4567,2,82,18
4567,2,82,636
4567,2,82,1776
4567,2,82,71
4567,2,82,1779
4567,2,82,636
4567,2,82,636
4568,3480,82,452
4569,3481,8,36
4570,3481,8,1780
4571,3482,82,124
4572,3483,61,36
4573,3484,61,1781
4573,2,61,194
4573,2,61,174
4574,3485,12,36
4575,3486,125,36
4575,2,125,636
4575,2,125,1378
4575,2,125,141
4575,2,125,479
4575,2,125,1031
4575,2,125,36
4576,3487,125,1461
4576,2,125,224
4576,2,125,1461
4576,2,125,1461
4576,2,125,1461
4577,3488,13,1782
4577,2,13,484
4578,3489,125,67
4579,3490,12,142
4580,3491,12,249
4580,2,12,1465
4580,2,12,1465
4580,2,12,249
4581,3492,125,1461
4581,2,125,224
4581,2,125,224
4581,2,125,1783
4581,2,125,1760
4581,2,125,1784
4581,2,125,1461
4582,3493,125,72
4582,2,125,94
4582,2,125,557
4582,2,125,94
4582,2,125,224
4582,2,125,224
4582,2,125,606
4582,2,125,25
4582,2,125,1784
4582,2,125,6
4582,2,125,1785
4582,2,125,94
4582,2,125,94
4582,2,125,94
4582,2,125,94
4582,2,125,1786
4582,2,125,1461
4582,2,125,1461
4583,3494,125,67
4583,2,125,1461
4583,2,125,1461
4583,2,125,147
4583,2,125,1461
4583,2,125,6
4583,2,125,224
4583,2,125,1461
4583,2,125,344
4584,3495,125,14
4585,3496,61,36
4586,3497,19,691
4586,2,19,1787
4587,3498,61,40
4587,2,61,38
4587,2,61,504
4587,2,61,5
4588,3495,125,1788
4588,2,125,1788
4588,2,125,239
4588,2,125,557
4588,2,125,224
4588,2,125,344
4588,2,125,224
4588,2,125,1461
4588,2,125,1461
4588,2,125,6
4589,3499,19,287
4590,3500,125,504
4590,2,125,18
4590,2,125,668
4590,2,125,85
4590,2,125,1783
4591,3501,125,82
4591,2,125,1461
4591,2,125,1461
4591,2,125,52
4592,3502,61,36
4592,2,61,281
4593,3503,125,63
4593,2,125,5
4593,2,125,1789
4593,2,125,1461
4594,3499,19,1790
4594,2,19,141
4594,2,19,141
4594,2,19,141
4594,2,19,1787
4595,3502,61,264
4595,2,61,162
4595,2,61,281
4596,3502,61,264
4596,2,61,162
4596,2,61,162
4596,2,61,223
4596,2,61,281
4596,2,61,281
4596,2,61,361
4596,2,61,74
4597,3504,3,36
4598,3505,61,36
4598,2,61,668
4599,3506,61,25
4599,2,61,38
4599,2,61,38
4599,2,61,67
4600,3507,39,300
4601,3508,19,390
4601,2,19,141
4602,3509,125,869
4602,2,125,94
4602,2,125,1347
4602,2,125,1791
4602,2,125,344
4602,2,125,1461
4602,2,125,224
4602,2,125,124
4602,2,125,124
4602,2,125,1791
4602,2,125,6
4603,3510,125,8
4603,2,125,40
4603,2,125,196
4603,2,125,48
4603,2,125,344
4603,2,125,344
4603,2,125,6
4603,2,125,40
4604,3511,125,139
4604,2,125,6
4604,2,125,124
4604,2,125,192
4604,2,125,1461
4604,2,125,94
4604,2,125,1461
4604,2,125,691
4604,2,125,18
4604,2,125,192
4604,2,125,697
4604,2,125,1792
4604,2,125,1461
4604,2,125,1783
4604,2,125,1784
4604,2,125,1784
4604,2,125,1784
4604,2,125,869
4604,2,125,94
4604,2,125,344
4604,2,125,1791
4605,3512,125,14
4605,2,125,14
4605,2,125,1793
4605,2,125,845
4605,2,125,67
4605,2,125,67
4605,2,125,224
4605,2,125,224
4605,2,125,122
4605,2,125,224
4605,2,125,1794
4605,2,125,72
4605,2,125,249
4605,2,125,344
4605,2,125,344
4605,2,125,1461
4605,2,125,170
4605,2,125,224
4605,2,125,6
4605,2,125,1461
4605,2,125,1783
4605,2,125,1461
4605,2,125,6
4605,2,125,1794
4605,2,125,344
4605,2,125,23
4605,2,125,1794
4605,2,125,1461
4605,2,125,1461
4605,2,125,224
4605,2,125,6
4605,2,125,1794
4606,3513,61,1795
4607,3514,61,85
4607,2,61,38
4607,2,61,662
4607,2,61,67
4608,3515,61,275
4608,2,61,162
4608,2,61,1796
4608,2,61,153
4608,2,61,162
4609,3516,125,36
4610,3517,125,1461
4610,2,125,48
4610,2,125,224
4610,2,125,676
4610,2,125,14
4610,2,125,1783
4610,2,125,5
4611,3518,13,36
4612,3519,19,36
4613,3520,125,36
4614,3521,125,1797
4615,3520,125,123
4616,3520,125,1461
4616,2,125,224
4616,2,125,255
4616,2,125,1461
4616,2,125,85
4616,2,125,85
4616,2,125,224
4616,2,125,239
4616,2,125,239
4616,2,125,85
4616,2,125,239
4616,2,125,1461
4616,2,125,1461
4616,2,125,1461
4616,2,125,6
4616,2,125,1798
4616,2,125,239
4616,2,125,239
4616,2,125,1461
4616,2,125,8
4616,2,125,5
4616,2,125,6
4617,3522,125,344
4617,2,125,344
4617,2,125,344
4617,2,125,193
4617,2,125,1704
4618,3523,19,139
4619,3523,19,1799
4619,2,19,1025
4619,2,19,141
4620,3524,61,36
4621,3524,61,1800
4621,2,61,162
4621,2,61,1801
4622,3525,125,1794
4622,2,125,14
4622,2,125,102
4622,2,125,798
4622,2,125,102
4622,2,125,67
4622,2,125,18
4622,2,125,94
4622,2,125,344
4622,2,125,1794
4622,2,125,142
4622,2,125,5
4622,2,125,1461
4622,2,125,868
4622,2,125,224
4622,2,125,143
4622,2,125,6
4623,3526,125,1461
4624,3527,19,82
4624,2,19,124
4624,2,19,1787
4624,2,19,111
4624,2,19,504
4624,2,19,141
4624,2,19,141
4624,2,19,541
4624,2,19,162
4624,2,19,94
4624,2,19,14
4624,2,19,287
4624,2,19,1025
4625,3528,125,1783
4625,2,125,1783
4625,2,125,224
4625,2,125,1783
4625,2,125,1783
4625,2,125,1783
4626,3529,125,224
4626,2,125,239
4626,2,125,67
4626,2,125,344
4626,2,125,48
4627,3530,39,36
4628,3531,125,36
4629,3532,19,141
4629,2,19,141
4630,3533,39,36
4631,3534,125,869
4632,3535,125,14
4632,2,125,239
4632,2,125,239
4632,2,125,1783
4632,2,125,239
4632,2,125,1783
4632,2,125,67
4632,2,125,67
4632,2,125,1793
4632,2,125,1802
4632,2,125,239
4632,2,125,344
4632,2,125,344
4632,2,125,122
4632,2,125,1798
4632,2,125,102
4632,2,125,6
4633,3536,125,48
4633,2,125,219
4633,2,125,1803
4633,2,125,344
4633,2,125,1461
4633,2,125,48
4633,2,125,51
4633,2,125,1783
4633,2,125,14
4634,3537,125,48
4634,2,125,1461
4634,2,125,1461
4634,2,125,1461
4634,2,125,1461
4634,2,125,249
4634,2,125,344
4634,2,125,1783
4634,2,125,72
4634,2,125,1302
4634,2,125,557
4634,2,125,1461
4634,2,125,219
4634,2,125,238
4635,3538,12,36
4636,3539,125,1804
4637,3540,16,36
4637,2,16,94
4638,3541,105,36
4639,3542,125,14
4639,2,125,1794
4639,2,125,102
4639,2,125,102
4639,2,125,224
4639,2,125,14
4639,2,125,111
4639,2,125,165
4639,2,125,224
4639,2,125,344
4639,2,125,239
4639,2,125,344
4639,2,125,344
4639,2,125,1789
4639,2,125,219
4640,3543,14,187
4640,2,14,36
4641,3543,14,1805
4641,2,14,184
4641,2,14,36
4641,2,14,1806
4642,3544,125,1783
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,239
4642,2,125,1461
4642,2,125,6
4642,2,125,344
4642,2,125,239
4643,3545,125,1461
4643,2,125,1461
4643,2,125,257
4643,2,125,147
4643,2,125,344
4643,2,125,1461
4643,2,125,1461
4643,2,125,6
4644,3546,14,36
4645,3547,125,494
4645,2,125,496
4645,2,125,60
4645,2,125,947
4645,2,125,124
4645,2,125,332
4645,2,125,636
4645,2,125,60
4645,2,125,72
4645,2,125,1461
4645,2,125,1461
4645,2,125,43
4645,2,125,224
4645,2,125,1461
4645,2,125,1461
4645,2,125,242
4646,3548,105,36
4647,3549,125,8
4647,2,125,224
4647,2,125,381
4647,2,125,1461
4647,2,125,1461
4647,2,125,239
4647,2,125,6
4647,2,125,1461
4647,2,125,8
4648,3550,16,36
4649,3551,105,1807
4649,2,105,281
4649,2,105,36
4649,2,105,25
4649,2,105,1123
4649,2,105,454
4649,2,105,58
4649,2,105,42
4649,2,105,72
4650,3552,105,1807
4650,2,105,281
4650,2,105,281
4650,2,105,281
4650,2,105,60
4650,2,105,1123
4650,2,105,967
4650,2,105,14
4650,2,105,281
4650,2,105,48
4650,2,105,281
4650,2,105,48
4650,2,105,346
4650,2,105,47
4650,2,105,281
4650,2,105,1808
4651,3553,61,23
4651,2,61,162
4651,2,61,162
4651,2,61,162
4651,2,61,71
4651,2,61,62
4651,2,61,85
4652,3554,61,40
4652,2,61,38
4652,2,61,194
4652,2,61,195
4652,2,61,85
4652,2,61,1809
4653,3555,13,36
4653,2,13,1810
4653,2,13,290
4654,3556,61,36
4655,3556,61,1811
4655,2,61,1738
4656,3557,125,224
4656,2,125,122
4656,2,125,1786
4656,2,125,122
4657,3558,61,111
4657,2,61,162
4657,2,61,162
4657,2,61,162
4657,2,61,162
4657,2,61,71
4657,2,61,199
4658,3559,39,1812
4659,3560,125,1813
4659,2,125,36
4659,2,125,1814
4659,2,125,485
4659,2,125,375
4659,2,125,758
4659,2,125,1815
4660,3561,125,6
4660,2,125,381
4660,2,125,239
4660,2,125,239
4660,2,125,1783
4660,2,125,239
4660,2,125,1783
4660,2,125,1158
4660,2,125,224
4661,3562,125,36
4662,3563,125,141
4662,2,125,1461
4662,2,125,1461
4662,2,125,94
4662,2,125,1816
4662,2,125,1461
4662,2,125,1461
4662,2,125,224
4662,2,125,1461
4662,2,125,6
4662,2,125,224
4663,3564,137,36
4664,3565,125,124
4665,3565,125,1817
4665,2,125,1461
4665,2,125,1818
4665,2,125,1818
4665,2,125,1461
4665,2,125,1783
4665,2,125,344
4665,2,125,344
4665,2,125,606
4665,2,125,122
4665,2,125,102
4665,2,125,224
4665,2,125,141
4665,2,125,1819
4665,2,125,1461
4666,3566,13,36
4667,3567,13,36
4667,2,13,459
4668,3568,12,36
4669,3521,125,1820
4670,3569,125,36
4670,2,125,1760
4670,2,125,224
4671,3570,105,36
4672,3571,3,36
4672,2,3,53
4672,2,3,245
4672,2,3,110
4672,2,3,1821
4673,3572,105,1424
4673,2,105,25
4674,3570,105,1822
4674,2,105,42
4674,2,105,6
4674,2,105,139
4674,2,105,25
4674,2,105,247
4674,2,105,25
4674,2,105,58
4674,2,105,102
4674,2,105,47
4674,2,105,225
4675,3573,39,868
4676,3574,12,332
4676,2,12,153
4677,3575,61,42
4677,2,61,162
4677,2,61,162
4677,2,61,4
4677,2,61,223
4677,2,61,5
4677,2,61,4
4677,2,61,47
4678,3576,61,36
4678,2,61,25
4678,2,61,381
4678,2,61,1823
4678,2,61,67
4678,2,61,1809
4679,3577,39,4
4679,2,39,174
4679,2,39,18
4680,3578,125,1824
4681,3579,13,1825
4681,2,13,318
4681,2,13,94
4681,2,13,94
4681,2,13,487
4682,3580,137,36
4683,3581,137,454
4683,2,137,238
4684,3582,125,8
4684,2,125,249
4684,2,125,1461
4684,2,125,1461
4684,2,125,14
4684,2,125,1783
4684,2,125,1783
4684,2,125,72
4684,2,125,72
4684,2,125,5
4684,2,125,344
4684,2,125,224
4684,2,125,676
4684,2,125,224
4684,2,125,344
4684,2,125,14
4685,3583,12,36
4685,2,12,827
4686,3584,125,94
4686,2,125,1461
4686,2,125,1461
4686,2,125,486
4687,3585,12,1826
4687,2,12,36
4688,3586,39,36
4688,2,39,275
4688,2,39,1827
4688,2,39,527
4688,2,39,230
4688,2,39,189
4688,2,39,4
4688,2,39,1828
4689,3587,8,58
4690,3573,39,43
4690,2,39,122
4691,3588,8,85
4692,3589,125,1783
4692,2,125,6
4692,2,125,48
4692,2,125,344
4693,3590,61,36
4694,3591,8,38
4695,3592,45,74
4696,3592,45,1829
4696,2,45,74
4696,2,45,894
4696,2,45,194
4697,3593,45,141
4697,2,45,194
4697,2,45,286
4697,2,45,907
4697,2,45,194
4698,3594,45,46
4698,2,45,140
4698,2,45,221
4698,2,45,221
4698,2,45,25
4698,2,45,1830
4699,3595,3,813
4699,2,3,236
4699,2,3,245
4699,2,3,1668
4699,2,3,475
4699,2,3,1831
4699,2,3,1832
4699,2,3,468
4700,3596,3,1340
4700,2,3,286
4701,3597,12,169
4702,3598,3,53
4702,2,3,36
4703,3599,12,36
4703,2,12,882
4703,2,12,74
4703,2,12,556
4703,2,12,249
4704,3600,73,454
4704,2,73,454
4704,2,73,964
4704,2,73,302
4705,3601,3,363
4706,1722,3,53
4707,3602,3,245
4708,3603,3,868
4709,3604,8,117
4710,3605,18,42
4711,643,45,525
4712,643,45,528
4713,643,45,36
4714,3606,11,124
4714,2,11,529
4714,2,11,529
4714,2,11,60
4715,3607,12,36
4716,3608,8,36
4716,2,8,58
4717,3607,12,1833
4718,3609,73,147
4719,3610,3,53
4720,3596,3,1340
4721,3611,18,42
4721,2,18,25
4722,3612,18,312
4722,2,18,6
4722,2,18,419
4722,2,18,316
4723,3613,73,454
4723,2,73,963
4723,2,73,454
4723,2,73,964
4724,3614,45,318
4724,2,45,62
4724,2,45,5
4724,2,45,94
4725,3615,8,238
4725,2,8,25
4725,2,8,1219
4726,3616,45,23
4726,2,45,1834
4727,3617,8,36
4728,3601,3,712
4729,3618,45,94
4729,2,45,73
4730,3619,73,1835
4731,3620,73,169
4731,2,73,454
4731,2,73,47
4731,2,73,1836
4731,2,73,454
4731,2,73,454
4732,3619,73,1396
4732,2,73,169
4732,2,73,169
4732,2,73,1837
4732,2,73,1838
4732,2,73,1838
4732,2,73,454
4733,3621,45,869
4733,2,45,139
4734,3622,3,53
4734,2,3,68
4734,2,3,143
4734,2,3,1832
4735,3602,3,138
4735,2,3,130
4735,2,3,71
4735,2,3,971
4735,2,3,85
4735,2,3,43
4736,3623,45,525
4737,3623,45,141
4737,2,45,73
4737,2,45,81
4738,3623,45,1839
4738,2,45,67
4738,2,45,67
4738,2,45,140
4738,2,45,286
4738,2,45,288
4738,2,45,634
4739,3624,12,43
4739,2,12,25
4740,3625,11,36
4741,3626,45,528
4741,2,45,1840
4741,2,45,1074
4741,2,45,94
4741,2,45,531
4742,3603,3,130
4743,3627,8,38
4744,3627,8,38
4744,2,8,38
4745,3603,3,1841
4745,2,3,94
4745,2,3,139
4745,2,3,970
4745,2,3,511
4745,2,3,71
4745,2,3,344
4745,2,3,970
4745,2,3,798
4745,2,3,1842
4745,2,3,510
4745,2,3,510
4745,2,3,798
4746,3627,8,1843
4746,2,8,8
4746,2,8,1843
4747,3628,45,525
4747,2,45,74
4747,2,45,74
4747,2,45,531
4747,2,45,74
4747,2,45,74
4747,2,45,517
4747,2,45,531
4747,2,45,131
4747,2,45,1844
4747,2,45,531
4747,2,45,1171
4747,2,45,288
4747,2,45,94
4748,3629,12,36
4749,3630,70,36
4750,3631,8,25
4751,3631,8,1845
4751,2,8,38
4752,3632,8,41
4752,2,8,67
4752,2,8,38
4752,2,8,42
4753,3633,8,42
4754,3634,8,25
4755,3635,8,25
4755,2,8,67
4756,3636,3,36
4757,3637,3,36
4757,2,3,257
4757,2,3,318
4757,2,3,648
4758,3638,8,25
4758,2,8,1521
4759,3639,21,58
4760,3640,138,6
4761,3640,138,1195
4761,2,138,1708
4762,3641,138,1581
4762,2,138,798
4762,2,138,437
4763,3642,138,1581
4763,2,138,798
4763,2,138,437
4764,3400,70,36
4765,3643,8,255
4766,3644,8,1521
4766,2,8,6
4766,2,8,292
4766,2,8,6
4767,3645,8,181
4768,3646,8,306
4768,2,8,58
4768,2,8,279
4769,3645,8,1846
4769,2,8,38
4769,2,8,203
4769,2,8,454
4769,2,8,1847
4769,2,8,249
4770,3647,8,25
4771,3647,8,102
4771,2,8,42
4771,2,8,42
4771,2,8,38
4772,3647,8,102
4773,3648,8,14
4773,2,8,181
4774,3649,8,14
4775,3650,8,102
4775,2,8,42
4775,2,8,14
4775,2,8,25
4775,2,8,102
4775,2,8,25
4775,2,8,1521
4776,3649,8,1848
4777,3651,3,53
4777,2,3,69
4777,2,3,36
4777,2,3,539
4777,2,3,486
4777,2,3,511
4778,3652,70,43
4779,3653,138,53
4780,3652,70,523
4780,2,70,74
4781,3654,70,447
4781,2,70,74
4781,2,70,223
4782,3655,3,765
4782,2,3,364
4783,3656,138,95
4784,3656,138,1849
4785,2767,8,36
4786,3657,8,42
4786,2,8,38
4786,2,8,636
4787,3658,3,54
4788,3658,3,1444
4788,2,3,69
4788,2,3,1850
4788,2,3,36
4788,2,3,53
4788,2,3,1851
4788,2,3,511
4789,3659,8,14
4790,3660,8,25
4790,2,8,1521
4790,2,8,210
4791,3661,138,617
4792,3662,8,8
4793,3662,8,4
4793,2,8,42
4794,3662,8,1852
4794,2,8,122
4794,2,8,25
4795,3663,8,25
4795,2,8,38
4796,3664,8,25
4797,3665,8,42
4798,3664,8,302
4798,2,8,6
4799,3664,8,1853
4799,2,8,102
4799,2,8,0
4800,3666,139,36
4801,3667,8,42
4801,2,8,38
4801,2,8,25
4802,3668,3,53
4803,3669,8,8
4803,2,8,42
4803,2,8,5
4804,3670,138,1708
4804,2,138,391
4805,3639,21,1854
4805,2,21,36
4806,3671,139,60
4806,2,139,887
4807,3672,3,53
4807,2,3,69
4807,2,3,36
4807,2,3,71
4808,3673,3,53
4809,3673,3,1855
4809,2,3,69
4809,2,3,36
4809,2,3,71
4809,2,3,1237
4810,3674,8,36
4811,3675,3,54
4811,2,3,907
4811,2,3,142
4812,3676,138,1581
4813,3677,8,42
4814,3678,78,14
4814,2,78,4
4814,2,78,42
4815,3679,78,14
4815,2,78,4
4815,2,78,42
4816,3680,78,14
4817,3681,8,1404
4818,3681,8,1404
4818,2,8,25
4819,3682,13,276
4820,3682,13,79
4820,2,13,85
4821,3683,18,36
4821,2,18,73
4822,3684,18,36
4822,2,18,36
4822,2,18,77
4823,3685,13,36
4823,2,13,94
4823,2,13,6
4823,2,13,127
4823,2,13,25
4823,2,13,25
4823,2,13,6
4824,3686,18,36
4825,3687,18,1856
4825,2,18,192
4825,2,18,743
4825,2,18,743
4825,2,18,743
4825,2,18,1857
4825,2,18,1858
4826,3688,18,276
4827,3689,14,36
4828,3690,2,25
4829,3690,2,1859
4830,3690,2,71
4831,3691,13,36
4831,2,13,1860
4832,3692,13,36
4832,2,13,1861
4832,2,13,1860
4833,3693,13,713
4834,3694,2,25
4835,3695,99,42
4835,2,99,47
4835,2,99,529
4836,3696,13,496
4837,3697,13,1408
4837,2,13,36
4837,2,13,726
4837,2,13,74
4837,2,13,710
4838,3698,13,8
4839,3698,13,1292
4839,2,13,74
4839,2,13,23
4839,2,13,18
4839,2,13,85
4839,2,13,6
4840,3699,13,1862
4841,3698,13,1862
4841,2,13,18
4841,2,13,293
4841,2,13,6
4842,3700,13,36
4842,2,13,36
4843,3701,99,529
4844,3701,99,165
4844,2,99,529
4845,3702,8,139
4846,3702,8,25
4846,2,8,14
4847,3703,18,36
4847,2,18,73
4848,3704,13,1862
4848,2,13,38
4848,2,13,302
4848,2,13,23
4848,2,13,1394
4848,2,13,6
4849,3705,13,153
4850,3706,8,36
4851,3705,13,714
4851,2,13,9
4851,2,13,18
4851,2,13,1634
4851,2,13,710
4851,2,13,252
4851,2,13,211
4852,3706,8,1863
4853,3707,13,36
4854,3708,18,36
4855,3709,8,36
4856,3710,8,277
4857,3711,8,29
4857,2,8,36
4857,2,8,28
4858,3712,13,8
4859,3712,13,217
4860,3712,13,217
4860,2,13,42
4860,2,13,264
4861,3712,13,293
4861,2,13,281
4861,2,13,42
4862,3713,99,42
4863,3713,99,1329
4863,2,99,529
4863,2,99,529
4864,660,18,36
4865,3714,2,25
4866,3714,2,1492
4867,3715,13,36
4867,2,13,372
4868,3716,18,187
4868,2,18,36
4868,2,18,58
4869,3717,99,165
4870,3718,14,36
4870,2,14,636
4871,3719,13,8
4872,3719,13,293
4872,2,13,23
4873,3720,16,154
4873,2,16,617
4873,2,16,162
4873,2,16,798
4874,3716,18,36
4875,3721,99,36
4876,609,16,36
4877,3722,13,1862
4878,3722,13,1864
4878,2,13,293
4878,2,13,71
4878,2,13,23
4878,2,13,1862
4878,2,13,165
4878,2,13,85
4878,2,13,6
4879,3723,13,710
4879,2,13,310
4879,2,13,1865
4879,2,13,141
4879,2,13,153
4880,3724,18,479
4881,3725,18,312
4881,2,18,341
4882,2049,18,479
4883,3726,140,36
4884,3727,140,8
4884,2,140,6
4884,2,140,58
4885,3728,8,36
4885,2,8,1866
4885,2,8,203
4885,2,8,94
4885,2,8,25
4885,2,8,9
4885,2,8,6
4886,3729,51,9
4886,2,51,1867
4886,2,51,1867
4886,2,51,1193
4886,2,51,153
4886,2,51,1193
4886,2,51,80
4886,2,51,421
4886,2,51,36
4886,2,51,276
4886,2,51,68
4887,3730,8,36
4888,3730,8,1856
4888,2,8,18
4889,3731,8,348
4889,2,8,1668
4889,2,8,186
4890,3732,8,326
4890,2,8,1868
4890,2,8,344
4890,2,8,373
4891,3733,14,36
4891,2,14,29
4891,2,14,1311
4892,3734,3,77
4893,3735,3,1367
4893,2,3,36
4893,2,3,36
4893,2,3,345
4893,2,3,53
4893,2,3,157
4893,2,3,96
4893,2,3,1869
4893,2,3,1869
4893,2,3,157
4893,2,3,157
4893,2,3,54
4893,2,3,68
4893,2,3,709
4893,2,3,140
4893,2,3,1123
4893,2,3,1123
4893,2,3,1403
4893,2,3,68
4893,2,3,539
4894,3736,51,36
4895,3728,8,36
4896,3736,51,1870
4897,3737,8,6
4897,2,8,386
4897,2,8,895
4897,2,8,42
4898,3738,8,5
4898,2,8,57
4898,2,8,57
4898,2,8,62
4898,2,8,61
4898,2,8,14
4898,2,8,94
4898,2,8,94
4899,3739,51,36
4900,3739,51,1871
4901,3740,51,188
4902,3741,8,274
4902,2,8,112
4902,2,8,1864
4902,2,8,94
4902,2,8,210
4902,2,8,102
4902,2,8,1497
4902,2,8,1111
4902,2,8,14
4902,2,8,237
4902,2,8,74
4903,3742,3,140
4903,2,3,36
4903,2,3,1869
4904,3743,51,1193
4905,3743,51,1872
4906,3744,51,6
4907,3745,51,43
4908,3746,51,36
4909,2691,8,36
4910,3747,8,14
4911,3747,8,417
4911,2,8,25
4911,2,8,25
4912,3747,8,90
4912,2,8,7
4913,3748,8,811
4914,3748,8,1873
4915,3749,8,274
4916,3750,8,25
4916,2,8,42
4916,2,8,38
4916,2,8,4
4917,3751,8,14
4918,3752,8,36
4919,3753,8,274
4920,3753,8,259
4920,2,8,58
4920,2,8,691
4920,2,8,1874
4920,2,8,103
4920,2,8,94
4920,2,8,4
4921,3754,21,148
4921,2,21,14
4921,2,21,38
4922,3755,3,130
4922,2,3,36
4922,2,3,130
4923,3756,8,36
4924,3757,8,274
4925,3757,8,25
4925,2,8,25
4925,2,8,368
4925,2,8,94
4925,2,8,73
4926,3758,51,1196
4926,2,51,1867
4926,2,51,1875
4926,2,51,281
4926,2,51,9
4927,3759,21,36
4928,3760,51,1193
4928,2,51,9
4928,2,51,36
4928,2,51,485
4929,3761,14,36
4930,3755,3,130
4931,3734,3,77
4932,3762,51,1193
4932,2,51,6
4932,2,51,142
4933,3763,14,42
4934,3763,14,1876
4935,3764,8,221
4936,3764,8,537
4937,3764,8,537
4937,2,8,14
4937,2,8,7
4937,2,8,57
4937,2,8,102
4938,3765,8,14
4939,3765,8,169
4939,2,8,6
4940,3766,51,14
4941,3767,8,58
4941,2,8,7
4941,2,8,25
4941,2,8,25
4941,2,8,7
4941,2,8,25
4941,2,8,25
4941,2,8,42
4941,2,8,90
